"TITLE"	"SUMMARY"	"URL"	"change"
"Invest in These 4 Large-Cap Oil Stocks"	"The oil market has finally recovered from their historic lows with prices stabilizing above the 50 a barrel threshold mark The commodity pricing environment has been improving courtesy of tightening supplies rising demand and OPEC deal extension talks Recently crude touched 58 02 per"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/civKXT_vbkA/invest-in-these-4-large-cap-oil-stocks-cm882169"	"N"
"Stocks Close Short Session Higher As Indexes, Amazon.com Hit New Highs"	"The major indexes closed modestly higher Friday yet made enough gains to record fresh highs in the conclusion of a Thanksgiving shortened week ibd display video id 2700154 width 50 float left autostart true The Nasdaq composite added 0 3 for its fourth consecutive gain while"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/2jCMdEadxW0/stocks-close-short-session-higher-as-indexes-amazoncom-hit-new-highs-cm882132"	"N"
"The Zacks Analyst Blog Highlights: BP, Sinopec, Exxon Mobil and CNOOC"	"The Zacks Analyst Blog Highlights: BP, Sinopec, Exxon Mobil and CNOOC"	"https://finance.yahoo.com/news/zacks-analyst-blog-highlights-bp-131601874.html?.tsrc=rss"	"N"
"Which Is the Best Oil Supermajor Post-Q3 Earnings?"	"Following the supply glut and lackluster global demand oil prices remained low for more than three years From 2014 crude oil went from over 100 a barrel to under 30 However the market has recovered from these historic lows with prices finally rebounding to more than 50 a"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/PuKmP6vqE5c/which-is-the-best-oil-supermajor-post-q3-earnings-cm882167"	"N"
"Exxon Mobil to Reorganize Refining, Chemical Operations"	"New restructuring efforts at Exxon Mobil are being done with the intent to drive profitability and simplify operations."	"http://finance.yahoo.com/r/526726f1-3257-3fe9-add0-7f0d61b468aa/exxon-mobil-to-reorganize-refining-chemical-operations.html?puc=yahoo&cm_ven=YAHOO&yptr=yahoo&.tsrc=rss"	"N"
"Invest in These 4 Large-Cap Oil Stocks"	"Large cap stocks prove to be more sustainable and profitable for the long-term providing a reliable backbone to any portfolio."	"https://finance.yahoo.com/news/invest-4-large-cap-oil-192507824.html?.tsrc=rss"	"N"
"Zacks Value Trader Highlights: General Electric, Macy's, Biogen, Chipotle and Exxon Mobil"	"For Immediate Release Chicago IL November 27 2017 Zacks Value Investor is a podcast hosted weekly by Zacks Stock Strategist Tracey Ryniec Every week Tracey will be joined by guests to discuss the hottest investing topics in stocks bonds and ETFs and how it impacts your life To listen"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/UdmyHgZQ2Hw/zacks-value-trader-highlights-general-electric-macys-biogen-chipotle-and-exxon-mobil-cm882358"	"N"
"The Zacks Analyst Blog Highlights: BP, Sinopec, Exxon Mobil and CNOOC"	"For Immediate Release Chicago IL November 27 2017 Zacks com announces the list of stocks featured in the Analyst Blog Every day the Zacks Equity Research analysts discuss the latest news and events impacting stocks and the financial markets Stocks recently featured in the"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/lyYwG-HUMJY/the-zacks-analyst-blog-highlights-bp-sinopec-exxon-mobil-and-cnooc-cm882415"	"N"
"Andeavor (ANDV) Ex-Dividend Date Scheduled for November 29, 2017"	"Andeavor ANDV will begin trading ex dividend on November 29 2017 A cash dividend payment of 0 59 per share is scheduled to be paid on December 15 2017 Shareholders who purchased ANDV prior to the ex dividend date are eligible for the cash dividend payment At the current stock price"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Pm-g20px_Fo/andeavor-andv-ex-dividend-date-scheduled-for-november-29-2017-cm883101"	"N"
"Report: Exploring Fundamental Drivers Behind Parsley Energy, Analog Devices, Exxon Mobil, Calithera Biosciences, Monster Beverage, and Marathon Petroleum <U+393C><U+3E37> New Horizons, Emerging Trends, and Upcoming Developments"	"NEW YORK, Nov. 28, 2017-- In new independent research reports released early this morning, Fundamental Markets released its latest key findings for all current investors, traders, and shareholders of Parsley ..."	"https://finance.yahoo.com/news/report-exploring-fundamental-drivers-behind-132000268.html?.tsrc=rss"	"N"
"Smart money is planning for the end of this bull market: NYSE trader"	"We're in the second longest bull market in history and only nine months from it being the longest. Can the current bull market break the record set by the dot com boom? Yahoo Finance's Seana Smith is joined by floor trader Matt Cheslock at the New York Stock Exchange to discuss."	"https://finance.yahoo.com/video/smart-money-planning-end-bull-184300163.html?.tsrc=rss"	"N"
"Exxon Says $1B Antwerp Clean Fuels Unit Will Be Running By Mid-2018"	"ExxonMobil expects a new $1 billion fuel upgrading unit at its Antwerp refinery to be fully operational in the first half of next year, the company says."	"http://finance.yahoo.com/r/0c1b740d-c81e-30ee-8180-cb5a71bc393b/exxon_says_1b_antwerp_clean_fuels_unit_will_be_running_by_mid2018-28-nov-2017-152597-article?rss=true&yptr=yahoo&.tsrc=rss"	"N"
"Tough OPEC meeting looms as Russia unsure about duration of cuts"	"DUBAI/VIENNA, Nov 28 (Reuters) - OPEC is heading for  tougher-than-expected policy talks this week as its leader Saudi  Arabia pushes to extend oil output cuts by nine months while  non-member Russia is hesitating on the curbs' duration due to  worries that the market could overheat.  It will not be an easy meeting and we always look at  various scenarios, United Arab Emirates Energy Minister Suhail  bin Mohammed al-Mazroui said on Tuesday in Dubai before leaving  for the OPEC gathering in Vienna.  The Organization of the Petroleum Exporting Countries,  Russia and nine other producers are cutting oil output by about  1.8 million barrels per day until March 2018, and on Thursday  will discuss extending the deal."	"https://finance.yahoo.com/news/tough-opec-meeting-looms-russia-140144772.html?.tsrc=rss"	"N"
"Shell (RDS.A) Partners With IONITY to Rev Up EV Business"	"In a bid to bolster its electric vehicle EV charging business European oil giant 160 Royal Dutch Shell plc RDS A is set to collaborate with EV focused charging operator IONITY Deal Highlights IONITY one of the most significant developments in the EV infrastructure is a joint"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/VGp5IbziXBo/shell-rdsa-partners-with-ionity-to-rev-up-ev-business-cm883078"	"N"
"ExxonMobil&apos;s Offshore Canada Project Produces First Oil"	"The Hebron oil project has produced its first oil, ExxonMobil says, in a boost to Atlantic Canada's output after years of weak crude prices."	"http://finance.yahoo.com/r/36af4bfc-4f2a-335f-8731-621f87eac394/exxonmobils_offshore_canada_project_produces_first_oil-28-nov-2017-152593-article?rss=true&yptr=yahoo&.tsrc=rss"	"N"
"5 Great Oil Stocks to Trade Ahead of Big OPEC Meeting"	"With little likely to change at this week's OPEC meeting, there's still a way to play oil in the days and weeks ahead."	"http://finance.yahoo.com/r/9bd49918-137a-3754-9a31-8a225c8ee959/5-great-oil-stocks-trade-ahead-big-opec-meeting?puc=yahoo&cm_ven=YAHOO&yptr=yahoo&.tsrc=rss"	"N"
"Exxon Mobil CEO makes first big changes to refining"	"Exxon Mobil Corp (XOM.N) Chief Executive Darren Woods is reorganizing the company's refining operations, part of a push to boost profits amid volatile oil and natural gas prices, the company said on Monday.  The changes at the world's largest publicly traded oil producer are the most sweeping to date by Woods, who became chief executive in January after former chief Rex Tillerson resigned to become U.S. secretary of state.  Woods has moved first to reshape the parts of the businesses he knows best, according to sources familiar with the matter."	"https://finance.yahoo.com/news/exclusive-exxon-mobil-chief-revamps-092721892.html?.tsrc=rss"	"N"
"ExxonMobil Starts Production At Hebron Field Safely And Ahead Of Schedule"	"ExxonMobil Starts Production At Hebron Field Safely And Ahead Of Schedule"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/f8bKQW1suLs/exxonmobil-starts-production-at-hebron-field-safely-and-ahead-of-schedule-20171128-00786"	"N"
"Exxon Mobil's new strategy: lean and mean"	"Shifting gears to the energy market, Reuters is reporting that Exxon Mobil is reorganizing its refining and chemical operations to increase profits. What<U+393C><U+3E32>s the significance of this? Yahoo Finance's Alexis Christoforous and Jared Blikre discuss."	"https://finance.yahoo.com/video/exxon-mobils-strategy-lean-mean-170504872.html?.tsrc=rss"	"N"
"This market feels like Groundhog Day: NYSE trader"	"Yahoo Finance's Seana Smith is joined by floor trader Matt Cheslock at the New York Stock Exchange to discuss the current market, with another low volatility day of record highs for the major indices."	"https://finance.yahoo.com/video/market-feels-groundhog-day-nyse-184300381.html?.tsrc=rss"	"N"
"Exxon says $1 bln Antwerp clean fuels unit will be running by mid-2018"	"The delayed coker unit, part of a $1 billion investment  announced in 2014, will enable the 320,000 barrel per day (bpd)  refinery to upgrade high-sulphur fuel into various types of  diesel, including the variant mandated by new laws governing  shipping fuels.  In addition to the current boom in fuel demand, spurred by  low oil prices, traders and analysts say that any project to cut  fuel oil production is key to refinery survival amid tightening  rules over the level of sulphur that can be burned.  Analysts FGE estimate that the shipping rule alone could  shift 700,000 bpd from fuel oil to distillates, while the  International Energy Agency has put the figure as high as 2  million bpd."	"https://finance.yahoo.com/news/exxon-says-1-bln-antwerp-105243678.html?.tsrc=rss"	"N"
"Norway's wealth fund gives reasons for energy shares decision"	"Norway's $1 trillion sovereign wealth fund said it found no significant differences in expected return for oil and gas shares and the market as it set out more details of its plans to cut investments in energy companies.  The world's largest sovereign wealth fund this month proposed dropping oil and gas shares from its benchmark index, sending energy stocks lower.  It might be beneficial for an investor that already has substantial oil price exposure outside their financial portfolio, not to add to this exposure by investing in oil and gas stocks in their financial portfolio, the fund said in a discussion note."	"https://finance.yahoo.com/news/norways-wealth-fund-sees-no-090435546.html?.tsrc=rss"	"N"
"Stocks are taking a turkey nap this week"	"Jared, we<U+393C><U+3E32>re coming off another strong week for US stocks with record highs in the major indexes. What should investors be focusing on this week, heading into December? Yahoo Finance's Alexis Christoforous and Jared Blikre discuss."	"https://finance.yahoo.com/video/stocks-taking-turkey-nap-week-170504795.html?.tsrc=rss"	"N"
"Energy Sector Update for 11/28/2017: XOM, CVX, COP, SLB, OXY, CRZO"	"Top Energy Stocks Top Energy Stocks XOM 0 1 XOM 0 1 CVX 0 01 CVX 0 01 COP flatCOP flat SLB 0 8 SLB 0 8 OXY flatOXY flat Energy shares were mixed ahead of Tuesday s opening bell with crude oil futures lower as traders turned toward Vienna where petroleum ministers from"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/9H8z6OAzYjs/energy-sector-update-for-11282017-xom-cvx-cop-slb-oxy-crzo-cm883039"	"N"
"ExxonMobil Starts Production at Hebron Field"	"Exxon Mobil Corporation today announced that the Hebron project started production safely and ahead of schedule. At its peak, the project will produce up to 150,000 barrels of oil per day."	"https://finance.yahoo.com/news/exxonmobil-starts-production-hebron-field-150000832.html?.tsrc=rss"	"N"
"OPEC Meeting Preview: 5 Things You Need To Watch"	"OPEC and top nonmembers are widely expected to extend their current output cut deal at a biannual meeting Thursday but there are still a few wild cards left as the current deal is set to expire in March ibd display video id 2916743 width 50 float left autostart true Hopes are"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-bgpyLwBswY/opec-meeting-preview-5-things-you-need-to-watch-cm882144"	"N"
"Interesting January 2019 Stock Options for XOM"	"Consistently one of the more popular stocks people enter into their stock options watchlist at Stock Options Channel is Exxon Mobil Corp Symbol XOM So this week we highlight one interesting put contract and one interesting call contract from the January 2019 expiration for XOM The"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/aHA-y8h5OVM/interesting-january-2019-stock-options-for-xom-cm882672"	"N"
"Imperial Oil Limited (IMO) Ex-Dividend Date Scheduled for November 30, 2017"	"Imperial Oil Limited IMO will begin trading ex dividend on November 30 2017 A cash dividend payment of 0 125 per share is scheduled to be paid on January 01 2018 Shareholders who purchased IMO prior to the ex dividend date are eligible for the cash dividend payment This represents"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dv5pNZLo5f0/imperial-oil-limited-imo-ex-dividend-date-scheduled-for-november-30-2017-cm883858"	"N"
"ConocoPhillips Is a Falling Knife <U+0085> Catch It"	"InvestorPlace Stock Market News Stock Advice amp Trading Tips Around August traders started pricing in higher oil prices and they had reason to We had world leaders engaged in nasty war rhetoric We also had promises of extended and deeper production cuts that are going to include"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/x29cTisXqNw/conocophillips-is-a-falling-knife-catch-it-cm883467"	"N"
"Here's Why Investors Should Buy ExxonMobil Stock Right Away"	"Oil price has improved from the historical lows of February 2016 From 26 21 a barrel the lowest since 2003 crude jumped to 58 11 on Nov 27 With the problem of supply glut easing big energy players are generating more cashflow for shareholders 160 One such promising stock"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/i1_NfcThtJM/heres-why-investors-should-buy-exxonmobil-stock-right-away-cm883573"	"N"
"Will U.S. Oil Production Hit Another New High Ahead Of OPEC Meeting?"	"U.S. crude production has been climbing to record highs ahead of a key meeting between OPEC and top non-members, potentially muddying expectations that they will extend an agreement to curb oil output."	"http://finance.yahoo.com/r/9f5539e7-8233-3af2-b451-de8cb049c9b7/will-u-s-oil-production-hit-another-new-high-ahead-of-opec-meeting?src=A00220&yptr=yahoo&.tsrc=rss"	"N"
