"data.title"	"data.publication_date"	"data.summary"	"data.url"	"data.ticker"	"data.figi_ticker"	"data.figi"	"result_count"	"page_size"	"current_page"	"total_pages"	"api_call_credits"
"Pharma execs weigh in on possible changes under Trump"	"2016-12-01T23:36:25.000+00:00"	"Pharma execs weigh in on possible changes under Trump"	"http://sg.finance.yahoo.com/news/allergan-ceo-expects-drug-industry-192405801.html"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"Alexandria Real Estate, Merck Ink Long-Term Pharma Lease"	"2016-12-01T18:19:55.000+00:00"	"Alexandria Real Estate Equities Inc ARE has announced its tie up with Merck amp Co Inc MRK the global healthcare company to operate its new West Coast research facility This move brings a top pharmaceutical company to the dynamic pharma community and strengthens Bay Area s position"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/PmdJJFaFQls/alexandria-real-estate-merck-ink-long-term-pharma-lease-cm716507"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"5 Top Performing S&P 500 Stocks of November"	"2016-12-01T17:22:11.000+00:00"	"President elect Donald Trump has proposed a raft of fiscal stimulus measures which has pushed the S amp P 500 to almost an all time high in November OPEC s decision to cut oil production for the first time since 2008 also added to the euphoria while holiday season sales gained ground Amid"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/PHm024JLYfw/5-top-performing-sp-500-stocks-of-november-cm716422"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"Pfizer's Herceptin Biosimilar Meets Primary Endpoint in Study"	"2016-12-01T16:20:27.000+00:00"	"Pfizer Inc PFE recently announced that its experimental biosimilar of Roche Holding AG s RHHBY breast cancer drug Herceptin has reached the primary endpoint in a pivotal study Pfizer shares rose 1 4 in November comparing favorably with a decline of 0 3 for the Zacks"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Psbol1EiE_c/pfizers-herceptin-biosimilar-meets-primary-endpoint-in-study-cm716308"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"Recent R&D Developments from Merck You Won’t Want to Miss"	"2016-12-01T16:05:29.000+00:00"	"Recent R&D Developments from Merck You Won’t Want to Miss"	"http://marketrealist.com/2016/11/recent-rd-developments-from-merck-you-wont-want-to-miss/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"What’s Forcing Valeant to Sell Its Core Assets?"	"2016-12-01T16:04:50.000+00:00"	"What’s Forcing Valeant to Sell Its Core Assets?"	"http://marketrealist.com/2016/11/whats-forcing-valeant-to-sell-its-core-assets/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"Bringing foreign drugs into the US market is a dangerous ..."	"2016-12-01T15:55:00.000+00:00"	"Bringing foreign drugs into the US market is a dangerous ..."	"http://finance.yahoo.com/video/bringing-foreign-drugs-us-market-155500482.html"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"Alexandria Real Estate, Merck Ink Long-Term Pharma Lease"	"2016-12-01T15:39:03.000+00:00"	"Alexandria Real Estate, Merck Ink Long-Term Pharma Lease"	"http://finance.yahoo.com/news/alexandria-real-estate-merck-ink-153903294.html"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"FDA Grants Priority Review to Supplemental Biologics License Application (sBLA) for Merck’s KEYTRUDA® (pembrolizumab) in Relapsed or Refractory Classical Hodgkin Lymphoma"	"2016-12-01T15:21:27.000+00:00"	"[at noodls] - KENILWORTH, N.J.--(BUSINESS WIRE)--Merck (NYSE:MRK), known as MSD outside the United States and Canada, today announced that the U.S. Food and Drug Administration (FDA) has accepted for review the supplemental ..."	"http://www.publicnow.com/view/58A9C2773B7868A5415740A746DACDAB70CBBC8A"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"AbbVie’s Plans for ABT-555, a Novel Multiple Sclerosis Therapy"	"2016-12-01T15:04:34.000+00:00"	"AbbVie’s Plans for ABT-555, a Novel Multiple Sclerosis Therapy"	"http://marketrealist.com/2016/11/abbvie-plans-introduce-novel-multiple-sclerosis-therapy-abt-555-future-years/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"3 Ways Organovo Holdings, Inc. Plans to Grow Exponentially for Years to Come"	"2016-12-01T14:18:00.000+00:00"	"According to baseball legend Babe Ruth pointed to the center field bleachers in the third game of the 1932 World Series On the next pitch that s where he hit the ball making one of the greatest home runs in baseball history Organovo Holdings NASDAQ ONVO CEO Keith"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/E6HVPzLzglg/3-ways-organovo-holdings-inc-plans-to-grow-exponentially-for-years-to-come-cm716203"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"Pfizer's Herceptin Biosimilar Meets Primary Endpoint in Study"	"2016-12-01T14:08:02.000+00:00"	"Pfizer's Herceptin Biosimilar Meets Primary Endpoint in Study"	"http://finance.yahoo.com/news/pfizers-herceptin-biosimilar-meets-primary-140802844.html"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"Inside Merck’s Business Segment-Wise Performance"	"2016-12-01T13:05:57.000+00:00"	"Inside Merck’s Business Segment-Wise Performance"	"http://marketrealist.com/2016/11/inside-mercks-business-segment-wise-performance/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"AbbVie Is Focused on Growth Opportunities in Neuroscience Space"	"2016-12-01T13:04:37.000+00:00"	"AbbVie Is Focused on Growth Opportunities in Neuroscience Space"	"http://marketrealist.com/2016/11/abbvie-focused-growth-opportunities-neuroscience-space/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"Pfizer’s Profitability and Financial Guidance"	"2016-12-01T13:04:22.000+00:00"	"Pfizer’s Profitability and Financial Guidance"	"http://marketrealist.com/2016/11/pfizers-profitability-and-financial-guidance/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"3 Ways Organovo Holdings, Inc. Plans to Grow Exponentially for Years to Come"	"2016-12-01T12:48:33.000+00:00"	"3 Ways Organovo Holdings, Inc. Plans to Grow Exponentially for Years to Come"	"http://www.fool.com/investing/2016/12/01/3-ways-organovo-holdings-inc-plans-to-grow-exponen.aspx?source=yahoo-2&utm_campaign=article&utm_medium=feed&utm_source=yahoo-2"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"Merck & Co., Inc. breached its 50 day moving average in a Bearish Manner : MRK-US : December 1, 2016"	"2016-12-01T12:39:09.000+00:00"	"Merck & Co., Inc. breached its 50 day moving average in a Bearish Manner : MRK-US : December 1, 2016"	"http://www.capitalcube.com/blog/index.php/merck-co-inc-breached-its-50-day-moving-average-in-a-bearish-manner-mrk-us-december-1-2016/"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"FDA Grants Priority Review to Supplemental Biologics License Application (sBLA) for Merck’s KEYTRUDA® (pembrolizumab) in Relapsed or Refractory Classical Hodgkin Lymphoma"	"2016-12-01T12:00:00.000+00:00"	"[Business Wire] - Merck , known as MSD outside the United States and Canada, today announced that the U.S. Food and Drug Administration has accepted for review the supplemental Biologics License Application for KEYTRUDA® , the company’s anti-PD-1 therapy, for the treatment of patients with refractory classical Hodgkin lymphoma or for patients who have relapsed after three or more prior lines of therapy."	"http://finance.yahoo.com/news/fda-grants-priority-review-supplemental-120000457.html"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"Five Dow Jones Stocks That Can Outperform The Market"	"2016-12-01T02:37:47.000+00:00"	"Five Dow Jones Stocks That Can Outperform The Market"	"http://www.insidermonkey.com/blog/five-dow-jones-stocks-that-can-outperform-the-market-495193/"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"Avelumab Granted Priority Review: One Of The Many Milestones That Pfizer Needs"	"2016-11-30T20:24:13.000+00:00"	"Pfizer 160 PFE has been co developing an anti PD L1 cancer drug Avelumab with Merck KGaA which has now been granted priority review status by the FDA This puts the drug on track to hit the market somewhere in 2017 which is in line with our expectations Avelumab is under review for"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/NH2dZBmAC6c/avelumab-granted-priority-review-one-of-the-many-milestones-that-pfizer-needs-cm715986"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"These Pfizer Products Saw Falling Revenues in 3Q16"	"2016-11-30T16:04:32.000+00:00"	"These Pfizer Products Saw Falling Revenues in 3Q16"	"http://marketrealist.com/2016/11/these-pfizer-products-saw-falling-revenues-in-3q16/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"Merck’s Zepatier Put Pricing Pressure on Gilead Sciences’s Harvoni"	"2016-11-30T16:04:12.000+00:00"	"Merck’s Zepatier Put Pricing Pressure on Gilead Sciences’s Harvoni"	"http://marketrealist.com/2016/11/mercks-zepatier-put-pricing-pressure-on-gilead-sciencess-harvoni/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"J&J (JNJ) Stands Tall in 2016: Reasons for Outperformance"	"2016-11-30T15:59:04.000+00:00"	"Johnson amp Johnson JNJ the bellwether among healthcare companies has a strong presence in the pharmaceutical medical devices and consumer care markets across the world This New Jersey based company is well known for its baby care products and brands like Tylenol in addition to drugs"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/646g1EeOt2Y/jj-jnj-stands-tall-in-2016-reasons-for-outperformance-cm715680"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"Pfizer/Merck KGaA: Priority Review for Cancer Drug Avelumab"	"2016-11-30T15:58:47.000+00:00"	"Pfizer Inc PFE and German partner Merck KGaA MKGAF announced that the Biologics License Application sBLA for their experimental anti PD L1 monoclonal antibody avelumab has been accepted for priority review by the FDA Pfizer shares rose 0 7 in the past one month comparing favorably"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/azoB8r5KXfM/pfizermerck-kgaa-priority-review-for-cancer-drug-avelumab-cm715674"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"AbbVie’s HCV Regimen Gets Breakthrough Therapy Designation"	"2016-11-30T15:05:25.000+00:00"	"AbbVie’s HCV Regimen Gets Breakthrough Therapy Designation"	"http://marketrealist.com/2016/11/abbvies-investigational-next-generation-hcv-regimen-secures-breakthrough-therapy-designation/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"Clinical Trial Data Shows Efficacy of Elagolix to Treat Uterine Fibroids"	"2016-11-30T15:04:24.000+00:00"	"Clinical Trial Data Shows Efficacy of Elagolix to Treat Uterine Fibroids"	"http://marketrealist.com/2016/11/clinical-trial-data-demonstrated-efficacy-elagolix-treatment-option-uterine-fibroids/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"Scrutinizing the HCV Market Based on Genotypes"	"2016-11-30T15:04:20.000+00:00"	"Scrutinizing the HCV Market Based on Genotypes"	"http://marketrealist.com/2016/11/scrutinizing-the-hcv-market-based-on-genotypes/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"Pfizer/Merck KGaA: Priority Review for Cancer Drug Avelumab"	"2016-11-30T13:38:01.000+00:00"	"Pfizer/Merck KGaA: Priority Review for Cancer Drug Avelumab"	"http://finance.yahoo.com/news/pfizer-merck-kgaa-priority-review-133801037.html"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"34"	"42"	"1"
"Biotech Stock Mailbag: Looking for an Investable Idea in Alzheimer's Minefield"	"2016-11-30T13:34:00.000+00:00"	"Biotech Stock Mailbag: Looking for an Investable Idea in Alzheimer's Minefield"	"https://www.thestreet.com/story/13908604/1/biotech-stock-mailbag-looking-for-an-investable-idea-in-alzheimer-s-mine-field.html?puc=yahoo&cm_ven=YAHOO"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"35"	"42"	"1"
"J&J (JNJ) Stands Tall in 2016: Reasons for Outperformance"	"2016-11-30T13:33:01.000+00:00"	"J&J (JNJ) Stands Tall in 2016: Reasons for Outperformance"	"http://finance.yahoo.com/news/j-j-jnj-stands-tall-133301005.html"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"35"	"42"	"1"
"AbbVie Hopes to Commercialize Next-Generation HCV Regimen by 2017"	"2016-11-30T13:05:17.000+00:00"	"AbbVie Hopes to Commercialize Next-Generation HCV Regimen by 2017"	"http://marketrealist.com/2016/11/abbvie-expects-commercialize-next-generation-hcv-regimen-2017/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"35"	"42"	"1"
"Steady Rise: Allergan’s International Segment in 3Q16"	"2016-11-30T13:05:14.000+00:00"	"Steady Rise: Allergan’s International Segment in 3Q16"	"http://marketrealist.com/2016/11/allergans-international-segment-3q16/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"35"	"42"	"1"
"Phase 3 Trials Show Elagolix’s Efficacy for Endometriosis Pain"	"2016-11-30T13:04:25.000+00:00"	"Phase 3 Trials Show Elagolix’s Efficacy for Endometriosis Pain"	"http://marketrealist.com/2016/11/phase-3-trials-demonstrate-elagolixs-efficacy-potent-therapy-endometriosis-pain/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"35"	"42"	"1"
"Could There Be a Steep Fall for Gilead Sciences’s HCV Franchise?"	"2016-11-30T13:04:22.000+00:00"	"Could There Be a Steep Fall for Gilead Sciences’s HCV Franchise?"	"http://marketrealist.com/2016/11/could-there-be-a-steep-fall-for-gilead-sciencess-hcv-franchise/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"35"	"42"	"1"
"Merck selects Alexandria Real Estate to develop research facility"	"2016-11-30T12:11:04.000+00:00"	"Merck selects Alexandria Real Estate to develop research facility"	"http://finance.yahoo.com/video/merck-selects-alexandria-real-estate-121104495.html"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"35"	"42"	"1"
"New KEYTRUDA® (pembrolizumab) Data to be Presented at 17th World Conference on Lung Cancer Highlight Research Across the Spectrum of Thoracic Malignancies"	"2016-11-30T12:00:00.000+00:00"	"[Business Wire] - Merck , known as MSD outside the United States and Canada, today announced that new data investigating the use of KEYTRUDA® , the company’s anti-PD-1 therapy, across multiple thoracic malignancies, including non-small cell lung cancer , small cell lung cancer and malignant pleural mesothelioma, will be presented at the 17th World Conference on Lung Cancer hosted by the International Association for ..."	"http://finance.yahoo.com/news/keytruda-pembrolizumab-data-presented-17th-120000837.html"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"35"	"42"	"1"
"Evotec and Merck enter into agreements to collaborate on target discovery technologies"	"2016-11-30T10:39:17.000+00:00"	"[at noodls] - Collaboration on a validated CRISPR platform and Merck's extensive genomic toolkits beyond CRISPR - Integration of Evotec's expertise on phenotypic screening and disease biology Hamburg, Germany, 30 November ..."	"http://www.publicnow.com/view/F4742060FA7952A1244E54241DE9935C8E7668E9"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"35"	"42"	"1"
"Evotec and Merck Enter into Agreements to Collaborate on Target Discovery Technologies"	"2016-11-30T07:32:00.000+00:00"	"Evotec and Merck Enter into Agreements to Collaborate on Target Discovery Technologies"	"http://uk.finance.yahoo.com/news/evotec-merck-enter-agreements-collaborate-073200065.html"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"35"	"42"	"1"
"Next-Generation Hepatitis C Therapy May Be AbbVie’s Growth Driver"	"2016-11-29T22:04:08.000+00:00"	"Next-Generation Hepatitis C Therapy May Be AbbVie’s Growth Driver"	"http://marketrealist.com/2016/11/next-generation-hepatitis-c-therapy-may-become-significant-growth-driver-abbvie/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"35"	"42"	"1"
"Falling Revenue in Allergan’s US General Medicines Segment"	"2016-11-29T22:04:05.000+00:00"	"Falling Revenue in Allergan’s US General Medicines Segment"	"http://marketrealist.com/2016/11/allergans-us-general-medicines-segment-3q16/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"35"	"42"	"1"
"New Indications May Be Big Opportunity for AbbVie’s Imbruvica"	"2016-11-29T21:04:09.000+00:00"	"New Indications May Be Big Opportunity for AbbVie’s Imbruvica"	"http://marketrealist.com/2016/11/new-indications-may-prove-significant-incremental-revenue-opportunity-abbvies-imbruvica/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"35"	"42"	"1"
"8 Dividend Stocks Increasing Payouts — MRK BDX HRL LANC ROP SJI KRG YORW"	"2016-11-29T20:53:59.000+00:00"	"InvestorPlace InvestorPlace Stock Market News Stock Advice amp Trading Tips The S amp P 500 Index continued its rally during the holiday shortened 160 week continuing its post election surge to reach an all time high Many investors continued to rotate out"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/c7aJCPZghPY/8-dividend-stocks-increasing-payouts-mrk-bdx-hrl-lanc-rop-sji-krg-yorw-cm715327"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"35"	"42"	"1"
"Healthcare Bill Up for House Vote Wed. Hailed as Game-Changer, Blasted as Pharma Handout"	"2016-11-29T20:51:00.000+00:00"	"Healthcare Bill Up for House Vote Wed. Hailed as Game-Changer, Blasted as Pharma Handout"	"https://www.thestreet.com/story/13908192/1/healthcare-bill-up-for-house-vote-wed-hailed-as-game-changer-blasted-as-pharma-handout.html?puc=yahoo&cm_ven=YAHOO"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"35"	"42"	"1"
"Elagolix May Become a Leading Uterine Fibroids Drug"	"2016-11-29T16:04:30.000+00:00"	"Elagolix May Become a Leading Uterine Fibroids Drug"	"http://marketrealist.com/2016/11/elagolix-may-become-leading-uterine-fibroids-drug-future-years/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"35"	"42"	"1"
"Elagolix May Become a Strong Growth Driver for AbbVie"	"2016-11-29T15:04:34.000+00:00"	"Elagolix May Become a Strong Growth Driver for AbbVie"	"http://marketrealist.com/2016/11/elagolix-may-become-strong-growth-driver-abbvie-future-years/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"35"	"42"	"1"
"The US is Gilead Sciences’s Major Market"	"2016-11-29T15:04:31.000+00:00"	"The US is Gilead Sciences’s Major Market"	"http://marketrealist.com/2016/11/the-us-is-gilead-sciencess-major-market/?utm_source=yahoo&utm_medium=feed"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"35"	"42"	"1"
"German Merck, Pfizer get FDA priority review for cancer drug"	"2016-11-29T13:06:36.000+00:00"	"[Reuters] - German drugmaker Merck KGaA and U.S. partner Pfizer have been granted priority review status in the United States as they seek approval to fight a rare and aggressive form of skin cancer with immunotherapy drug avelumab. The U.S. Food and Drug Administration has accepted the request for approval and will review the trial data for the drug against metastatic Merkel cell carcinoma within six months instead of the usual 10, Merck said on Tuesday. Avelumab belongs to a new generation of biotech drugs that stop some tumours from hiding from the immune system, similar to Merck & Co's Keytruda or Roche's Tecentriq."	"http://finance.yahoo.com/news/german-merck-pfizer-fda-priority-130636773.html"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"35"	"42"	"1"
